date,report_month,year,month,day,selection_tier,building_name_recent,building_name_long_term,usage_kwh_raw,usage_kwh,usage_kwh_clean,usage_kwh_imputed_continuous,cleaning_action,was_imputed_in_clean,is_original_value_reliable,is_validation_target_strict,is_validation_target_clean,is_continuity_only,is_placeholder_zero,is_partial_day,is_known_extreme_outlier,is_suspect_zero,is_auto_high_outlier,replacement_value_kwh,replacement_source_day_count,replacement_mean_kwh,replacement_median_kwh,positive_count,positive_median_kwh,positive_mean_kwh,positive_q1_kwh,positive_q3_kwh,positive_iqr_kwh,mapping_confidence,review_required,duplicate_group,zero_rate_recent,source_file,source_section,source_row_index_1based
2026-06-04,2026-06,2026,6,4,review_optional_major,IT관,IT관,3342,3342.0,3342.0,3342.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,108
2026-06-05,2026-06,2026,6,5,review_optional_major,IT관,IT관,3020,3020.0,3020.0,3020.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,109
2026-06-06,2026-06,2026,6,6,review_optional_major,IT관,IT관,2831,2831.0,2831.0,2831.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,110
2026-06-07,2026-06,2026,6,7,review_optional_major,IT관,IT관,2281,2281.0,2281.0,2281.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,111
2026-06-08,2026-06,2026,6,8,review_optional_major,IT관,IT관,2838,2838.0,2838.0,2838.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,112
2026-06-09,2026-06,2026,6,9,review_optional_major,IT관,IT관,3072,3072.0,3072.0,3072.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,113
2026-06-10,2026-06,2026,6,10,review_optional_major,IT관,IT관,3052,3052.0,3052.0,3052.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,114
2026-06-11,2026-06,2026,6,11,review_optional_major,IT관,IT관,2801,2801.0,2801.0,2801.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,115
2026-06-12,2026-06,2026,6,12,review_optional_major,IT관,IT관,2941,2941.0,2941.0,2941.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,116
2026-06-13,2026-06,2026,6,13,review_optional_major,IT관,IT관,2803,2803.0,2803.0,2803.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,117
2026-06-14,2026-06,2026,6,14,review_optional_major,IT관,IT관,2680,2680.0,2680.0,2680.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,118
2026-06-15,2026-06,2026,6,15,review_optional_major,IT관,IT관,3356,3356.0,3356.0,3356.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,119
2026-06-16,2026-06,2026,6,16,review_optional_major,IT관,IT관,3462,3462.0,3462.0,3462.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,120
2026-06-17,2026-06,2026,6,17,review_optional_major,IT관,IT관,3436,3436.0,3436.0,3436.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,121
2026-06-18,2026-06,2026,6,18,review_optional_major,IT관,IT관,3571,3571.0,3571.0,3571.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,122
2026-06-19,2026-06,2026,6,19,review_optional_major,IT관,IT관,3660,3660.0,3660.0,3660.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,123
2026-06-20,2026-06,2026,6,20,review_optional_major,IT관,IT관,3158,3158.0,3158.0,3158.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,124
2026-06-21,2026-06,2026,6,21,review_optional_major,IT관,IT관,2982,2982.0,2982.0,2982.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,125
2026-06-22,2026-06,2026,6,22,review_optional_major,IT관,IT관,2903,2903.0,2903.0,2903.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,126
2026-06-23,2026-06,2026,6,23,review_optional_major,IT관,IT관,2737,2737.0,2737.0,2737.0,raw_kept,False,True,True,True,False,False,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,127
2026-06-24,2026-06,2026,6,24,review_optional_major,IT관,IT관,1023,1023.0,3044.521739130435,3044.521739130435,partial_day_replaced_by_building_month_mean,True,False,False,False,True,False,True,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,128
2026-06-25,2026-06,2026,6,25,review_optional_major,IT관,IT관,0,,,3044.521739130435,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,129
2026-06-26,2026-06,2026,6,26,review_optional_major,IT관,IT관,0,,,3044.521739130435,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,130
2026-06-27,2026-06,2026,6,27,review_optional_major,IT관,IT관,0,,,3044.521739130435,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,131
2026-06-28,2026-06,2026,6,28,review_optional_major,IT관,IT관,0,,,3044.521739130435,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,132
2026-06-29,2026-06,2026,6,29,review_optional_major,IT관,IT관,0,,,3044.521739130435,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,133
2026-06-30,2026-06,2026,6,30,review_optional_major,IT관,IT관,0,,,3044.521739130435,missing_placeholder_kept_na,False,False,False,False,True,True,False,False,False,False,3044.521739130435,23,3044.521739130435,2999.0,23,2999.0,3044.521739130435,2834.5,3256.0,421.5,medium,True,group_1: IT관 | 중앙기기센터분관 | 학생지원센터,0.0,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",6월데이터,134
2026-04-01,2026-04,2026,4,1,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,37
2026-04-02,2026-04,2026,4,2,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,38
2026-04-03,2026-04,2026,4,3,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,39
2026-04-04,2026-04,2026,4,4,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,40
2026-04-05,2026-04,2026,4,5,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,41
2026-04-06,2026-04,2026,4,6,review_optional_major,과학도서관,과학도서관,16776,16776.0,6993.333333333333,6993.333333333333,auto_high_spike_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,False,True,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,42
2026-04-07,2026-04,2026,4,7,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,43
2026-04-08,2026-04,2026,4,8,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,44
2026-04-09,2026-04,2026,4,9,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,45
2026-04-10,2026-04,2026,4,10,review_optional_major,과학도서관,과학도서관,8388,8388.0,8388.0,8388.0,raw_kept,False,True,True,True,False,False,False,False,False,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,46
2026-04-11,2026-04,2026,4,11,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,47
2026-04-12,2026-04,2026,4,12,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,48
2026-04-13,2026-04,2026,4,13,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,49
2026-04-14,2026-04,2026,4,14,review_optional_major,과학도서관,과학도서관,8388,8388.0,8388.0,8388.0,raw_kept,False,True,True,True,False,False,False,False,False,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,50
2026-04-15,2026-04,2026,4,15,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,51
2026-04-16,2026-04,2026,4,16,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,52
2026-04-17,2026-04,2026,4,17,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,53
2026-04-18,2026-04,2026,4,18,review_optional_major,과학도서관,과학도서관,8388,8388.0,8388.0,8388.0,raw_kept,False,True,True,True,False,False,False,False,False,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,54
2026-04-19,2026-04,2026,4,19,review_optional_major,과학도서관,과학도서관,16,16.0,16.0,16.0,raw_kept,False,True,True,True,False,False,False,False,False,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,55
2026-04-20,2026-04,2026,4,20,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,56
2026-04-21,2026-04,2026,4,21,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,57
2026-04-22,2026-04,2026,4,22,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,58
2026-04-23,2026-04,2026,4,23,review_optional_major,과학도서관,과학도서관,8392,8392.0,8392.0,8392.0,raw_kept,False,True,True,True,False,False,False,False,False,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,59
2026-04-24,2026-04,2026,4,24,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,60
2026-04-25,2026-04,2026,4,25,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,61
2026-04-26,2026-04,2026,4,26,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,62
2026-04-27,2026-04,2026,4,27,review_optional_major,과학도서관,과학도서관,8388,8388.0,8388.0,8388.0,raw_kept,False,True,True,True,False,False,False,False,False,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,63
2026-04-28,2026-04,2026,4,28,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,64
2026-04-29,2026-04,2026,4,29,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,65
2026-04-30,2026-04,2026,4,30,review_optional_major,과학도서관,과학도서관,0,0.0,6993.333333333333,6993.333333333333,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,6993.333333333333,6,6993.333333333333,8388.0,7,8388.0,8390.857142857143,8388.0,8390.0,2.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",4월데이터,66
2026-05-01,2026-05,2026,5,1,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,71
2026-05-02,2026-05,2026,5,2,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,72
2026-05-03,2026-05,2026,5,3,review_optional_major,과학도서관,과학도서관,8388,8388.0,8388.0,8388.0,raw_kept,False,True,True,True,False,False,False,False,False,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,73
2026-05-04,2026-05,2026,5,4,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,74
2026-05-05,2026-05,2026,5,5,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,75
2026-05-06,2026-05,2026,5,6,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,76
2026-05-07,2026-05,2026,5,7,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,77
2026-05-08,2026-05,2026,5,8,review_optional_major,과학도서관,과학도서관,8388,8388.0,8388.0,8388.0,raw_kept,False,True,True,True,False,False,False,False,False,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,78
2026-05-09,2026-05,2026,5,9,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,79
2026-05-10,2026-05,2026,5,10,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,80
2026-05-11,2026-05,2026,5,11,review_optional_major,과학도서관,과학도서관,0,0.0,8388.0,8388.0,suspect_zero_replaced_by_building_month_mean,True,False,False,True,False,False,False,False,True,False,8388.0,5,8388.0,8388.0,5,8388.0,8388.0,8388.0,8388.0,0.0,high,False,,0.7380952380952381,"올해 전력사용량 최종취합본(누적, 4~6월).xlsx",5월데이터,81
